,股票代號,公司名稱,上市日期,股價,SMA 10,SMA 50,SMA 100,SMA 250,RSI 10,RSI 14,RSI 20,MACD 8/17,MACD 12/25,成交量
0,00864.HK,永利地產發,2013/03/19,400.0,0.404,0.437,0.512,0.734,37.618,38.205,38.798,-0.009,-0.012,0.00
0,00865.HK,建德國際控,2000/12/29,106.0,0.106,0.114,0.131,0.12,47.078,47.107,46.921,-0.002,-0.002,0.00
0,00866.HK,中國秦發,2009/07/03,140.0,0.144,0.164,0.178,0.248,30.878,33.624,36.771,-0.005,-0.007,0.00
0,00867.HK,康哲藥業,2010/09/28,9.43,8.978,9.248,9.549,9.515,58.923,55.705,53.314,-0.006,-0.057,7.21百萬
0,00868.HK,信義玻璃,2005/02/03,9.54,9.302,8.864,9.265,8.979,62.735,60.636,58.061,0.21,0.194,4.80百萬
0,00869.HK,彩星玩具,2008/02/01,260.0,0.264,0.273,0.297,0.44,39.119,41.415,43.145,-0.005,-0.006,12.60萬
0,00871.HK,中國疏浚環,2011/06/20,0.035,0.036,0.041,0.052,0.085,43.304,43.989,44.152,-0.001,-0.001,6.36百萬
0,00872.HK,啟迪國際,2004/12/09,0.244,0.247,0.3,0.306,0.392,39.542,40.068,41.34,-0.012,-0.018,2.16百萬
0,00874.HK,白雲山,1997/10/30,21.0,20.788,20.101,21.907,25.786,58.294,56.74,54.331,0.355,0.294,1.11百萬
0,00875.HK,中國金控,1998/07/03,2.15,1.798,1.576,1.316,1.199,81.28,77.345,74.104,0.086,0.091,20.74萬
0,00876.HK,佳兆業健康,-,-,-,-,-,-,-,-,-,-,-,73.00萬
0,00877.HK,昂納科技集,2010/04/29,5.15,5.232,5.049,4.666,4.359,47.168,49.523,51.665,-0.02,0.025,69.40萬
0,00878.HK,金朝陽集團,1997/03/21,7.3,7.172,7.093,7.864,9.137,61.096,57.091,52.926,0.063,0.034,4.19萬
0,00880.HK,澳博控股,2008/07/16,8.96,9.293,8.177,8.26,8.333,49.923,53.23,54.838,0.133,0.271,1.18千萬
0,00881.HK,中升控股,2010/03/26,40.25,40.34,34.772,31.675,27.96,57.217,59.775,61.643,0.554,1.319,2.32百萬
0,00882.HK,天津發展,1997/12/10,1.62,1.543,1.509,1.703,2.045,68.406,63.393,58.171,0.028,0.017,2.17百萬
0,00883.HK,中國海洋石,2001/02/28,8.97,9.228,8.777,9.596,11.24,48.418,49.745,50.025,0.004,0.076,7.47千萬
0,00884.HK,旭輝控股集,2012/11/23,6.28,6.245,5.593,5.505,5.232,61.718,61.361,59.845,0.192,0.23,1.16千萬
0,00885.HK,仁天科技控,-,-,-,-,-,-,-,-,-,-,-,6.22百萬
0,00886.HK,銀基集團,-,-,-,-,-,-,-,-,-,-,-,1.09百萬
0,00887.HK,英皇鐘錶珠,-,-,-,-,-,-,-,-,-,-,-,1.72百萬
0,00888.HK,貝森金融,2001/06/28,0.295,0.299,0.304,0.332,0.78,42.247,43.308,42.656,-0.002,-0.003,35.00萬
0,00889.HK,連達科技控,2001/06/22,530.0,0.57,0.674,0.778,1.068,33.39,34.666,35.704,-0.013,-0.026,0.00
0,00891.HK,利邦,2009/11/03,0.127,0.128,0.131,0.154,0.217,45.99,45.793,45.476,-0.001,-0.002,19.60萬
0,00893.HK,中國鐵鈦,-,-,-,-,-,-,-,-,-,-,-,24.10萬
0,00894.HK,萬裕科技,1997/03/05,0.365,0.336,0.303,0.357,0.459,71.064,67.891,63.124,0.02,0.017,27.40萬
0,00895.HK,東江環保,2003/01/29,5.5,5.459,5.574,5.829,6.418,51.204,49.428,48.293,-0.035,-0.049,57.36萬
0,00896.HK,興勝創建,2002/01/10,1.04,1.017,1.057,1.084,1.155,54.572,51.498,49.562,-0.002,-0.009,5.18萬
0,00897.HK,位元堂,1997/10/31,0.26,0.26,0.276,0.304,0.313,42.618,43.004,43.759,-0.006,-0.007,38.35萬
0,00898.HK,萬事昌國際,1998/07/31,0.3,0.312,0.341,0.36,0.407,38.4,40.566,42.131,-0.005,-0.008,1.20萬
0,00899.HK,亞洲資源,1997/10/24,0.04,0.047,0.038,0.046,0.057,44.089,46.689,48.104,-0.001,0.001,0.00
0,00900.HK,ＡＥＯＮ信,1995/09/14,5.5,5.502,5.481,5.653,6.174,49.683,49.549,49.402,0.002,-0.008,5.40萬
0,00901.HK,鷹力投資,2002/02/28,40.0,0.048,0.069,0.069,0.11,34.283,36.679,39.234,-0.006,-0.007,80.00
0,00902.HK,華能國際電,1998/01/21,2.9,2.954,2.831,3.015,3.689,48.181,49.556,50.004,-0.008,0.014,2.00千萬
0,00904.HK,中綠,2004/01/13,0.11,0.107,0.132,0.141,0.168,45.182,43.697,43.313,-0.004,-0.007,18.14萬
0,00905.HK,環球大通投,1998/07/17,0.089,0.09,0.086,0.096,0.175,51.947,51.676,50.806,0.001,0.001,80.00萬
0,00906.HK,中糧包裝,2009/11/16,2.98,2.967,2.831,2.838,3.02,54.64,55.695,55.894,0.007,0.025,63.40萬
0,00907.HK,高雅光學,-,-,-,-,-,-,-,-,-,-,-,2.60萬
0,00908.HK,珠海控股投,1998/05/26,1.28,1.365,1.253,1.222,1.064,42.878,46.765,49.566,0.006,0.023,2.00萬
0,00910.HK,中國三迪,1998/12/01,0.6,0.607,0.568,0.591,0.578,49.27,51.963,52.763,0.004,0.008,6.81萬
0,00911.HK,前海健康,2014/06/27,0.122,0.119,0.142,0.166,0.204,45.386,42.166,40.577,-0.003,-0.006,57.13萬
0,00912.HK,信佳國際,2002/09/18,1.24,1.246,1.37,1.521,1.694,42.047,41.667,41.458,-0.027,-0.039,2.80萬
0,00913.HK,合一投資,-,-,-,-,-,-,-,-,-,-,-,4.40萬
0,00914.HK,海螺水泥,1997/10/21,53.4,54.33,57.124,55.714,51.512,36.146,38.298,41.34,-1.042,-1.067,5.01百萬
0,00915.HK,道和環球,2002/05/10,0.098,0.104,0.137,0.152,0.184,30.897,33.961,37.114,-0.01,-0.012,9.00千
0,00916.HK,龍源電力,2009/12/10,4.51,4.24,3.866,4.13,4.407,83.341,76.915,69.386,0.143,0.143,2.91千萬
0,00918.HK,國能國際資,1997/10/15,201.0,0.228,0.278,0.278,0.345,23.948,27.035,31.375,-0.02,-0.021,0.00
0,00919.HK,現代美容,2006/02/09,136.0,0.135,0.118,0.128,0.163,57.139,56.78,55.59,0.005,0.006,0.00
0,00921.HK,海信家電,1996/07/23,9.32,9.345,8.051,7.946,8.123,57.255,58.534,58.793,0.239,0.374,91.00萬
0,00922.HK,安賢園中國,1999/12/21,0.1,0.122,0.124,0.136,0.179,24.887,30.129,34.83,-0.008,-0.006,4.88百萬
0,00923.HK,綜合環保集,-,-,-,-,-,-,-,-,-,-,-,6.00千
0,00924.HK,坤集團,-,-,-,-,-,-,-,-,-,-,-,0.00
0,00925.HK,北京建設,1998/01/15,0.098,0.1,0.109,0.143,0.192,38.746,39.086,39.021,-0.002,-0.004,4.09百萬
0,00926.HK,碧生源,2010/09/29,305.0,0.3,0.29,0.313,0.347,56.236,55.166,53.519,0.003,0.003,80.90萬
0,00927.HK,富士高實業,2000/04/11,860.0,0.854,0.954,1.036,1.16,45.614,42.759,41.011,-0.008,-0.022,0.00
0,00928.HK,蓮和醫療,-,-,-,-,-,-,-,-,-,-,-,2.64百萬
0,00929.HK,國際精密,2004/11/01,0.65,0.674,0.719,0.76,0.881,36.113,38.975,41.161,-0.013,-0.016,6.00萬
0,00931.HK,中國天然氣,2001/10/24,0.255,0.209,0.219,0.292,0.441,76.969,69.708,61.524,0.011,0.003,5.42百萬
0,00932.HK,順騰國際控,2013/10/11,0.242,0.239,0.295,0.371,0.43,40.473,37.36,36.328,-0.008,-0.016,1.10百萬
0,00933.HK,光匯石油,1995/11/16,500.0,1.677,1.916,2.017,2.198,17.276,19.994,23.316,-0.102,-0.104,0.00
0,00934.HK,中石化冠德,1999/06/25,2.93,2.916,2.973,3.014,3.131,52.38,50.704,49.656,-0.011,-0.02,1.44千萬
0,00935.HK,龍翔集團,2011/06/10,450.0,0.458,0.558,0.595,0.736,41.867,41.366,41.486,-0.032,-0.038,0.00
0,00936.HK,鵬程亞洲,2010/07/19,0.65,0.604,0.69,0.705,0.793,57.194,52.409,49.149,-0.006,-0.019,11.00萬
0,00938.HK,民生國際,1997/09/26,445.0,0.436,0.417,0.412,0.46,60.748,58.934,56.703,0.01,0.009,0.00
0,00939.HK,建設銀行,2005/10/27,6.22,6.295,6.184,6.248,6.239,48.52,49.573,49.946,0.004,0.019,2.24億
0,00941.HK,中國移動,1997/10/23,54.15,54.595,58.059,59.741,63.13,43.043,42.498,42.695,-0.589,-0.912,1.31千萬
0,00943.HK,意科控股,1997/06/25,0.123,0.111,0.124,0.135,0.151,58.781,54.567,51.413,-0.001,-0.003,2.45千萬
0,00945.HK,宏利金融－,1999/09/27,108.0,108.38,102.858,120.644,134.99,55.404,54.734,52.631,2.171,1.9,9.03萬
0,00947.HK,摩比發展,2009/12/17,0.8,0.789,0.808,0.917,0.956,55.274,52.104,49.097,-0.005,-0.009,2.66百萬
0,00948.HK,阿爾法企業,2010/03/01,1.33,1.282,1.342,1.311,1.696,51.287,50.421,49.959,-0.005,-0.014,0.00
0,00950.HK,李氏大藥廠,2002/07/15,4.02,3.988,3.851,4.023,4.262,53.182,52.866,52.409,0.01,0.019,30.55萬
0,00951.HK,超威動力,2010/07/07,3.19,3.083,2.496,2.451,2.703,64.199,63.997,63.262,0.142,0.183,1.24百萬
0,00952.HK,中國通海金,1997/09/24,0.26,0.284,0.287,0.339,0.388,31.751,36.76,40.098,-0.009,-0.008,4.00萬
0,00953.HK,邵氏兄弟控,2010/02/01,0.134,0.133,0.147,0.158,0.181,44.202,43.219,42.952,-0.003,-0.004,4.40萬
0,00954.HK,常茂生物,2002/06/28,0.65,0.643,0.675,0.743,0.804,49.052,46.545,45.344,-0.01,-0.017,1.59百萬
0,00956.HK,新天綠色能,2010/10/13,1.95,1.925,1.756,1.799,2.0,57.839,57.658,56.829,0.037,0.05,1.02千萬
0,00959.HK,世紀娛樂國,1997/10/03,0.046,0.052,0.053,0.059,0.074,31.868,36.714,40.063,-0.001,-0.001,5.64萬
0,00960.HK,龍湖集團,2009/11/19,36.55,36.815,36.882,36.228,33.268,51.993,51.56,50.981,0.172,0.134,5.47百萬
0,00966.HK,中國太平,2000/06/29,12.28,12.424,12.448,13.984,17.14,49.377,48.943,47.896,-0.022,-0.047,1.75千萬
0,00967.HK,桑德國際,2010/09/30,980.0,3.226,3.203,5.342,6.917,26.478,31.861,34.516,-0.09,-0.113,0.00
0,00968.HK,信義光能,2013/12/12,6.72,6.338,5.356,5.523,5.019,75.467,73.731,70.408,0.261,0.317,3.03千萬
0,00969.HK,華聯國際,2000/02/02,60.0,0.06,0.07,0.073,0.082,45.812,45.611,45.795,-0.001,-0.002,0.00
0,00970.HK,耀萊集團,1997/09/18,0.191,0.191,0.199,0.222,0.248,46.03,44.622,43.18,-0.002,-0.003,3.43百萬
0,00973.HK,L'OCC,2010/05/07,13.58,13.988,12.652,13.605,15.611,50.062,52.124,52.468,0.189,0.312,30.98萬
0,00974.HK,中國順客隆,2015/09/10,0.8,0.775,1.143,1.471,2.532,46.209,43.622,41.756,-0.044,-0.09,3.50萬
0,00975.HK,MONGO,2010/10/13,0.34,0.337,0.376,0.404,0.678,42.946,41.563,41.357,-0.006,-0.011,62.05萬
0,00976.HK,齊合環保,2010/07/12,0.305,0.311,0.259,0.342,0.528,55.98,56.851,55.366,0.016,0.017,50.00萬
0,00978.HK,招商局置地,1997/10/16,1.2,1.194,1.227,1.192,1.156,52.578,51.095,50.395,-0.002,-0.006,3.27百萬
0,00979.HK,綠色能源科,1997/06/26,0.275,0.273,0.286,0.3,0.282,48.937,48.444,48.269,-0.007,-0.007,33.20萬
0,00980.HK,聯華超市,2003/06/27,1.4,1.329,1.358,1.315,1.452,59.88,56.458,54.319,0.005,-0.003,40.10萬
0,00981.HK,中芯國際,2004/03/18,21.35,19.383,16.653,15.621,12.213,72.465,69.635,67.069,0.66,0.841,1.82億
0,00982.HK,華金國際資,2008/07/14,0.192,0.178,0.17,0.18,0.191,76.255,70.501,64.576,0.006,0.005,1.68百萬
0,00983.HK,瑞安建業,1997/02/03,1.68,1.676,1.716,1.907,2.025,49.065,47.848,46.535,-0.008,-0.016,22.00萬
0,00984.HK,永旺,1994/02/04,1.91,1.931,2.113,2.575,3.166,28.647,30.004,31.74,-0.054,-0.076,17.70萬
0,00985.HK,中譽集團,-,-,-,-,-,-,-,-,-,-,-,3.13百萬
0,00986.HK,中國環保能,1994/02/02,200.0,0.212,0.174,0.281,0.565,44.471,47.584,48.278,-0.004,0.004,12.40萬
0,00987.HK,中國再生能,-,-,-,-,-,-,-,-,-,-,-,91.20萬
0,00988.HK,絲路物流控,1994/01/21,0.03,0.027,0.021,0.023,0.029,64.286,64.053,62.555,0.003,0.003,95.71萬
0,00989.HK,廣澤國際發,-,-,-,-,-,-,-,-,-,-,-,21.70萬
0,00990.HK,榮暉國際,-,-,-,-,-,-,-,-,-,-,-,0.00
0,00991.HK,大唐發電,1997/03/21,1.04,1.056,1.055,1.149,1.45,47.488,47.895,47.369,-0.001,-0.001,1.07千萬
0,00992.HK,聯想集團,1994/02/14,4.18,4.225,4.227,4.554,5.194,47.206,47.705,47.625,-0.009,-0.009,3.54千萬
0,00993.HK,華融金控,1994/02/16,0.133,0.139,0.144,0.175,0.311,41.645,43.848,44.685,-0.003,-0.003,28.40萬
0,00994.HK,中天宏信,2017/07/17,730.0,0.753,0.783,0.893,1.05,36.748,39.976,41.993,-0.019,-0.019,2.80萬
0,00995.HK,安徽皖通高,1996/11/13,3.72,3.708,3.776,4.058,4.397,49.927,48.313,46.883,-0.017,-0.032,40.60萬
0,00996.HK,嘉年華國際,-,-,-,-,-,-,-,-,-,-,-,0.00
0,00997.HK,普匯中金國,2000/03/10,0.69,0.681,0.712,0.742,0.829,49.471,48.841,48.178,0.004,-0.004,32.12萬
0,00998.HK,中信銀行,2007/04/27,3.42,3.468,3.606,3.821,4.165,41.109,41.048,41.209,-0.032,-0.05,1.90千萬
0,00999.HK,I.T,2005/03/04,1.2,1.261,1.254,1.427,1.998,45.874,46.507,46.149,0.005,0.003,1.51百萬
0,01000.HK,北青傳媒,2004/12/22,0.73,0.728,1.055,1.394,2.145,39.231,38.492,38.753,-0.051,-0.094,2.05萬
0,01001.HK,滬港聯合,1994/02/18,330.0,0.329,0.366,0.418,0.558,44.7,41.526,40.219,-0.003,-0.009,0.00
0,01002.HK,威鋮國際,2002/02/08,0.181,0.138,0.128,0.165,0.153,88.214,80.874,71.843,0.013,0.009,1.38百萬
0,01003.HK,歡喜傳媒,1994/02/21,1.39,1.407,1.418,1.449,1.464,41.633,43.719,45.462,-0.008,-0.008,50.00萬
0,01004.HK,中國智慧能,1997/10/09,0.064,0.069,0.136,0.191,0.394,40.249,38.617,38.273,-0.008,-0.015,8.60萬
0,01005.HK,美力時集團,1994/02/18,120.0,3.157,3.294,3.241,3.137,47.343,47.697,47.92,-0.007,-0.02,0.00
0,01006.HK,長壽花食品,2009/12/18,2.28,2.38,2.468,2.576,2.869,23.317,28.001,33.035,-0.039,-0.041,14.70萬
0,01007.HK,龍輝國際控,2010/10/28,14.0,0.013,0.011,0.012,0.04,69.635,66.654,63.055,0.001,0.001,7.75百萬
0,01008.HK,貴聯控股,2009/03/30,0.84,0.812,0.717,0.674,0.781,65.108,64.804,63.17,0.031,0.036,44.00萬
0,01009.HK,國際娛樂,2000/07/31,0.67,0.376,0.299,0.395,0.6,85.547,82.698,78.478,0.075,0.056,3.58千萬
0,01010.HK,太睿國際控,1994/02/18,0.335,0.363,0.612,0.768,1.444,29.764,31.346,33.861,-0.041,-0.069,34.60萬
0,01011.HK,泰凌醫藥,-,-,-,-,-,-,-,-,-,-,-,2.34百萬
0,01013.HK,偉俊集團控,1997/02/03,0.014,0.015,0.022,0.032,0.042,23.717,27.891,30.232,-0.001,-0.002,5.68百萬
0,01019.HK,康宏環球,2010/07/13,167.0,0.181,0.204,0.201,0.201,24.191,29.77,34.813,-0.013,-0.011,0.00
0,01020.HK,賽伯樂國際,2010/07/07,0.11,0.113,0.125,0.137,0.162,27.133,28.485,29.908,-0.002,-0.004,2.60百萬
0,01022.HK,飛魚科技,-,-,-,-,-,-,-,-,-,-,-,0.00
0,01023.HK,時代集團控,2011/12/06,0.475,0.489,0.483,0.646,1.035,44.173,45.098,43.861,0.002,-0.001,18.90萬
0,01025.HK,嘉藝控股,2019/02/28,0.216,0.225,0.255,0.296,0.486,34.59,37.226,39.528,-0.008,-0.011,66.40萬
0,01026.HK,環球實業科,2001/10/26,145.0,0.14,0.166,0.18,0.222,51.089,49.218,47.721,-0.001,-0.006,0.00
0,01027.HK,中國集成控,2015/02/13,0.015,0.015,0.021,0.026,0.031,43.784,41.914,40.613,-0.001,-0.002,41.60萬
0,01028.HK,千百度,2011/09/23,0.17,0.154,0.156,0.178,0.274,62.447,58.367,54.81,0.005,0.003,6.20萬
0,01029.HK,鐵貨,2010/10/21,89.0,0.088,0.077,0.082,0.117,55.67,55.658,55.064,0.004,0.004,2.35千萬
0,01030.HK,新城發展,2012/11/29,6.95,7.379,7.15,7.47,7.701,38.222,42.278,44.928,-0.039,0.011,8.89百萬
0,01031.HK,金利豐金融,1996/07/23,0.69,0.665,0.647,0.741,1.033,59.44,57.178,54.112,0.014,0.009,11.40萬
0,01033.HK,中石化油服,1994/03/29,0.54,0.545,0.556,0.628,0.767,51.984,50.178,47.745,0.003,-0.001,2.95百萬
0,01034.HK,富匯建築控,2018/10/30,0.188,0.189,0.223,0.248,0.25,31.699,32.881,35.614,-0.008,-0.012,80.80萬
0,01036.HK,萬科海外,1996/11/08,930.0,2.804,2.965,3.407,4.197,58.831,53.593,49.717,0.012,-0.027,0.00
0,01037.HK,雲智匯科技,1994/04/14,0.28,0.3,0.359,0.406,0.461,27.964,30.924,33.437,-0.013,-0.019,53.40萬
0,01038.HK,長江基建集,1996/07/17,42.65,41.87,44.008,47.372,52.879,54.124,50.952,48.618,-0.131,-0.527,2.85百萬
0,01039.HK,鑫網易商,2010/09/24,430.0,0.438,0.437,0.437,0.419,47.87,48.546,48.895,0.003,0.005,14.50萬
0,01041.HK,林達控股,1996/12/27,0.076,0.079,0.076,0.078,0.154,47.93,48.266,48.745,-0.002,-0.001,2.15百萬
0,01043.HK,光宇國際集,1999/11/17,0.78,0.694,0.682,0.841,1.184,71.327,65.758,59.616,0.021,0.011,2.94百萬
0,01044.HK,恆安國際,1998/12/08,61.85,61.575,64.269,61.822,57.343,46.958,46.144,46.909,-0.893,-0.95,5.86百萬
0,01045.HK,亞太衛星,1996/12/18,2.08,2.276,2.407,2.806,2.906,23.693,28.134,31.698,-0.064,-0.067,2.90百萬
0,01046.HK,寰宇娛樂文,1999/07/20,0.24,0.223,0.268,0.365,0.424,55.249,51.194,47.68,0.002,-0.008,3.40萬
0,01047.HK,毅興行,1994/04/25,420.0,0.413,0.479,0.585,0.739,50.306,47.702,45.452,0.001,-0.01,0.00
0,01049.HK,時富投資,1994/04/27,60.0,0.06,0.07,0.083,0.113,39.78,40.477,41.263,-0.001,-0.003,7.20萬
0,01050.HK,嘉利國際,-,-,-,-,-,-,-,-,-,-,-,1.15百萬
0,01051.HK,國際資源,1994/04/29,0.04,0.04,0.043,0.047,0.051,43.164,41.535,40.798,-0.001,-0.001,4.03百萬
0,01052.HK,越秀交通基,1997/01/30,5.09,5.119,5.073,5.514,6.201,47.303,47.93,48.139,-0.026,-0.02,1.91百萬
0,01053.HK,重慶鋼鐵股,1997/10/17,0.75,0.695,0.706,0.763,0.887,73.81,67.027,60.335,0.007,0.001,9.08百萬
0,01055.HK,中國南方航,1997/07/31,3.68,3.751,3.502,3.815,4.53,52.805,53.075,52.299,0.076,0.081,2.03千萬
0,01057.HK,浙江世寶,-,-,-,-,-,-,-,-,-,-,-,77.90萬
0,01058.HK,粵海制革,1996/12/16,0.38,0.366,0.35,0.386,0.518,56.924,55.34,53.545,0.008,0.007,48.40萬
0,01059.HK,看通集團,1997/01/23,0.365,0.375,0.373,0.389,0.496,42.386,45.361,47.192,-0.006,-0.002,7.20千
0,01060.HK,阿里影業,1994/05/12,1.01,1.065,0.996,1.041,1.252,45.573,47.871,48.929,0.008,0.014,2.36千萬
0,01061.HK,億勝生物科,2001/06/27,5.47,5.498,4.93,5.054,5.59,59.025,59.556,58.686,0.143,0.173,88.10萬
0,01062.HK,國開國際投,1994/05/10,0.136,0.127,0.123,0.128,0.162,64.012,59.95,56.487,0.002,0.002,1.00萬
0,01063.HK,新確科技,1994/05/10,0.076,0.069,0.071,0.161,0.268,60.908,55.094,47.099,0.003,-0.001,11.85萬
0,01064.HK,中華國際,-,-,-,-,-,-,-,-,-,-,-,69.50萬
0,01065.HK,天津創業環,1994/05/17,2.3,2.327,2.364,2.447,2.672,40.506,41.833,42.79,-0.01,-0.016,59.80萬
0,01066.HK,威高股份,2004/02/27,16.0,15.798,12.848,11.414,9.58,64.829,65.955,66.172,0.713,0.936,1.23千萬
0,01068.HK,雨潤食品,2005/10/03,0.5,0.508,0.557,0.625,0.803,37.291,38.413,39.454,-0.007,-0.013,1.35百萬
0,01069.HK,寶沙發展,-,-,-,-,-,-,-,-,-,-,-,3.76百萬
0,01070.HK,ＴＣＬ電子,1999/11/26,3.35,3.414,3.33,3.588,3.649,46.857,48.1,48.537,-0.01,0.004,1.76百萬
0,01071.HK,華電國際電,1999/06/30,2.32,2.364,2.398,2.397,2.777,41.035,43.405,45.561,-0.025,-0.021,2.43千萬
0,01072.HK,東方電氣,1994/06/06,4.1,4.077,4.004,4.107,4.384,57.039,55.475,53.553,0.032,0.027,80.84萬
0,01073.HK,大禹金融,2019/07/26,295.0,0.272,0.281,0.336,0.69,61.086,57.558,53.56,0.012,0.005,8.80千
0,01075.HK,首都信息,2001/12/21,345.0,0.352,0.367,0.361,0.36,42.201,43.547,44.986,-0.003,-0.004,5.40萬
0,01076.HK,博華太平洋,2002/02/11,37.0,0.038,0.047,0.052,0.11,28.965,30.382,32.624,-0.001,-0.003,1.91千萬
0,01079.HK,松景科技,1999/11/26,0.077,0.086,0.102,0.119,0.143,20.549,24.824,28.815,-0.005,-0.006,50.80萬
0,01080.HK,勝利管道,-,-,-,-,-,-,-,-,-,-,-,13.20萬
0,01082.HK,香港教育國,2011/07/04,0.83,0.781,0.753,0.782,0.837,72.278,65.293,59.899,0.02,0.016,4.54百萬
0,01083.HK,港華燃氣,2005/12/08,3.81,3.834,3.733,4.121,5.075,50.33,50.635,49.956,0.023,0.024,3.14百萬
0,01084.HK,綠新親水膠,-,-,-,-,-,-,-,-,-,-,-,1.80萬
0,01085.HK,亨鑫科技,2010/12/23,2.19,2.174,2.083,2.103,2.157,65.762,64.344,61.607,0.034,0.035,4.00萬
0,01086.HK,好孩子國際,2010/11/24,0.92,0.87,0.778,1.04,1.312,59.993,58.942,56.228,0.059,0.046,7.24百萬
0,01087.HK,威訊控股,2010/11/16,0.129,0.135,0.151,0.166,0.199,42.714,43.343,44.06,-0.007,-0.007,6.01百萬
0,01088.HK,中國神華,2005/06/15,12.5,13.044,13.681,13.842,15.056,33.118,36.198,39.086,-0.348,-0.3,2.92千萬
0,01089.HK,樂遊科技控,2011/01/11,2.56,2.483,2.342,2.43,2.395,63.64,61.471,58.485,0.044,0.049,5.78百萬
0,01090.HK,大明國際,2010/12/01,1.52,1.39,1.233,1.451,1.824,63.672,62.272,59.534,0.087,0.074,1.60萬
0,01091.HK,中信大錳,2010/11/18,0.221,0.218,0.214,0.254,0.314,55.114,53.529,50.897,0.003,0.001,3.05百萬
0,01093.HK,石藥集團,1994/06/21,15.62,15.77,15.79,16.713,16.415,48.195,48.477,48.425,-0.085,-0.06,3.94千萬
0,01094.HK,中國公共採,2002/07/03,0.19,0.187,0.22,0.246,0.281,47.35,46.37,45.757,-0.007,-0.011,2.42萬
0,01096.HK,中能國際控,2011/09/28,0.02,0.018,0.032,0.045,0.087,41.549,39.675,39.098,-0.003,-0.004,2.61百萬
0,01097.HK,有線寬頻,-,-,-,-,-,-,-,-,-,-,-,2.49百萬
0,01098.HK,路勁,1996/07/04,10.66,10.754,11.284,12.059,13.69,44.496,44.04,43.808,-0.122,-0.182,28.90萬
0,01099.HK,國藥控股,2009/09/23,19.0,19.693,19.619,21.138,24.901,41.649,43.898,45.174,-0.123,-0.087,1.17千萬
0,01100.HK,飛達控股,2000/12/13,0.63,0.652,0.743,0.841,0.977,41.672,41.432,41.004,-0.016,-0.026,24.80萬
0,01101.HK,華榮能源,-,-,-,-,-,-,-,-,-,-,-,12.40萬
0,01102.HK,環能國際,2007/06/06,255.0,0.262,0.259,0.343,0.464,48.741,48.822,48.098,0.001,0.003,2.90萬
0,01103.HK,大生農業金,-,-,-,-,-,-,-,-,-,-,-,0.00
0,01104.HK,亞太資源,1998/12/29,0.92,0.942,0.894,0.923,0.992,48.371,50.481,50.982,0.017,0.018,56.00萬
0,01105.HK,星島,1996/07/10,1.42,1.293,1.191,1.259,1.15,75.735,71.55,65.959,0.076,0.063,4.11百萬
0,01106.HK,銘霖控股,-,-,-,-,-,-,-,-,-,-,-,0.00
0,01107.HK,當代置業,2013/07/12,1.05,1.069,1.042,1.088,1.111,46.862,48.051,48.798,-0.006,-0.001,2.00千
0,01108.HK,洛陽玻璃股,1994/07/08,2.2,2.218,2.229,2.406,2.16,46.625,47.016,46.887,-0.006,-0.009,62.00萬
0,01109.HK,華潤置地,1996/11/08,31.85,32.21,31.288,32.65,33.624,52.029,52.208,51.432,0.255,0.306,7.70百萬
0,01110.HK,金活醫藥集,2010/11/25,0.79,0.774,0.78,0.834,0.862,56.058,53.539,51.508,-0.002,-0.003,63.60萬
0,01111.HK,創興銀行,1994/07/11,9.3,9.331,9.85,10.849,12.442,45.297,42.686,40.245,-0.057,-0.15,1.67千
0,01112.HK,Ｈ&Ｈ國際,2010/12/17,34.3,35.835,33.199,32.569,34.692,43.958,47.609,50.133,-0.06,0.431,78.37萬
0,01113.HK,長實集團,2015/06/03,47.1,46.26,46.307,46.69,51.963,57.958,55.802,53.846,0.5,0.271,6.34百萬
0,01114.HK,華晨中國,1999/10/22,7.51,7.504,6.985,6.823,7.668,56.551,56.898,56.279,0.159,0.18,1.53千萬
0,01115.HK,西藏水資源,2011/06/30,0.47,0.411,0.344,0.388,0.93,71.065,68.698,65.707,0.028,0.028,1.16百萬
0,01116.HK,美亞控股,2004/06/21,0.204,0.204,0.221,0.217,0.226,43.385,43.822,44.768,-0.004,-0.005,1.49百萬
0,01117.HK,現代牧業,2010/11/26,1.01,0.937,0.859,0.895,1.052,70.027,66.531,62.971,0.032,0.032,5.89百萬
0,01118.HK,高力集團,1994/07/15,600.0,0.609,0.608,0.659,0.837,48.312,48.514,48.361,-0.008,-0.005,0.00
0,01119.HK,創夢天地,2018/12/06,4.46,4.403,4.462,4.669,4.604,55.509,53.761,51.716,0.039,0.016,1.01千萬
0,01120.HK,雅視光學,1996/11/08,0.0,1.002,1.285,1.513,1.792,24.408,22.939,23.927,-0.073,-0.033,1.20萬
0,01121.HK,寶峰時尚,2011/01/28,0.405,0.423,0.478,0.486,0.484,37.354,39.656,42.288,-0.011,-0.016,2.00千
0,01122.HK,慶鈴汽車股,1994/08/17,1.45,1.546,1.588,1.624,1.799,37.36,39.244,41.172,-0.052,-0.041,44.00萬
0,01123.HK,中港照相,1994/09/19,0.135,0.141,0.171,0.21,0.302,38.346,37.77,37.583,-0.007,-0.01,0.00
0,01124.HK,沿海家園,1997/10/16,0.092,0.09,0.085,0.092,0.133,53.7,53.026,52.088,0.003,0.002,8.74萬
